query,no,token,pos
전주 여행,158,세요,EP+EF
전주 여행,158,즐거운,VA+ETM
전주 여행,158,되,XSV
전주 여행,158,시,EP
전주 여행,158,길,ETN+JKO
전주 여행,158,바랍니다,VV+EC
전주 여행,159,코스,NNG
전주 여행,159,!,SF
전주 여행,159,!!,SY
전주 여행,159,이미,MAG
전주 여행,159,을,JKO
전주 여행,159,마치,VV
전주 여행,159,고,EC
전주 여행,159,복귀,NNG
전주 여행,159,하,XSV
전주 여행,159,셨,EP+EP
전주 여행,159,을,ETM
전주 여행,159,것,NNB
전주 여행,159,같,VA
전주 여행,159,네요,EF
전주 여행,159,저희,NP
전주 여행,159,도,JX
전주 여행,159,지난주,NNG
전주 여행,159,에,JKB
전주 여행,159,당일,NNG
전주 여행,159,코스,NNG
전주 여행,159,로,JKB
전주 여행,159,에,JKB
전주 여행,159,다녀왔,VV+EP
전주 여행,159,는데요,EF
전주 여행,159,주말,NNG
전주 여행,159,이,VCP
전주 여행,159,라서,EC
전주 여행,159,그런지,VA+EC
전주 여행,159,차,NNG
전주 여행,159,들,XSN
전주 여행,159,도,JX
전주 여행,159,많,VA
전주 여행,159,고,EC
전주 여행,159,관광지,NNG
전주 여행,159,에,JKB
전주 여행,159,는,JX
전주 여행,159,사람,NNG
전주 여행,159,들,XSN
전주 여행,159,도,JX
전주 여행,159,많,VA
전주 여행,159,아서,EC
전주 여행,159,생각,NNG
전주 여행,159,처럼,JKB
전주 여행,159,많이,MAG
전주 여행,159,둘러보,VV
전주 여행,159,지,EC
전주 여행,159,못해서,VX+EC
전주 여행,159,아쉽,VA
전주 여행,159,더라고요,EC
전주 여행,159,최소한,NNG
전주 여행,159,1,SN
전주 여행,159,박,NNBC
전주 여행,159,2,SN
전주 여행,159,일,NNBC
전주 여행,160,1,SN
전주 여행,160,박,NNBC
전주 여행,160,2,SN
전주 여행,160,일,NNBC
전주 여행,160,대둔산,NNP
전주 여행,160,케이블카,NNG
전주 여행,160,주말,NNG
전주 여행,160,에,JKB
전주 여행,160,사람,NNG
전주 여행,160,많,VA
전주 여행,160,겠,EP
전주 여행,160,죠,EF
전주 여행,160,괜찮,VA
전주 여행,160,은,ETM
전주 여행,160,코스,NNG
전주 여행,160,추천,NNG
전주 여행,160,해,XSV+EC
전주 여행,160,주,VX
전주 여행,160,세요,EP+EF
전주 여행,160,을,JKO
전주 여행,160,계획,NNG
전주 여행,160,하,XSV
전주 여행,160,시,EP
전주 여행,160,는,ETM
전주 여행,160,건가요,NNB+VCP+EC
전주 여행,160,좋,VA
전주 여행,160,은,ETM
전주 여행,160,선택,NNG
전주 여행,160,입니다,VCP+EF
전주 여행,160,전,NP+JX
전주 여행,160,주,VX
전주 여행,160,는,ETM
전주 여행,160,한국,NNP
전주 여행,160,의,JKG
전주 여행,160,전통문화,NNG
전주 여행,160,가,JKS
전주 여행,160,잘,MAG
전주 여행,160,보존,NNG
전주 여행,160,되,XSV
전주 여행,160,어,EC
전주 여행,160,있,VX
전주 여행,160,는,ETM
전주 여행,160,곳,NNG
전주 여행,160,으로,JKB
전주 여행,160,유명,XR
전주 여행,160,합니다,XSA+EF
전주 여행,160,한옥마을,NNP
전주 여행,160,은,JX
전주 여행,160,물론,MAG
전주 여행,160,의,JKG
전주 여행,160,다양,NNG
전주 여행,160,한,XSA+ETM
전주 여행,160,문화유산,NNG
전주 여행,160,을,JKO
전주 여행,161,팀조,NNP
전주 여행,161,뮤,NNG
전주 여행,161,ㅠ,UNKNOWN
전주 여행,161,1,SN
전주 여행,161,박,NNBC
전주 여행,161,2,SN
전주 여행,161,일,NNBC
전주 여행,161,가,VV
전주 여행,161,는데,EC
전주 여행,161,가,VX
전주 여행,161,기,ETN
전주 여행,161,좋,VA
전주 여행,161,은,ETM
전주 여행,161,곳,NNG
전주 여행,161,이랑,JC
전주 여행,161,맛집,NNG
전주 여행,161,좀,MAG
전주 여행,161,알려,VV+EC
전주 여행,161,주,VX
전주 여행,161,세요,EP+EF
전주 여행,161,안녕,IC
전주 여행,161,하,VV
전주 여행,161,세요,EP+EF
전주 여행,161,서울,NNP
전주 여행,161,지방,NNG
전주 여행,161,변호,NNG
전주 여행,161,사회,NNG
전주 여행,161,소속,NNG
전주 여행,161,으로,JKB
전주 여행,161,지식,NNG
전주 여행,161,iN,SL
전주 여행,161,법률,NNG
전주 여행,161,상담,NNG
전주 여행,161,을,JKO
전주 여행,161,진행,NNG
전주 여행,161,하,XSV
전주 여행,161,고,EC
전주 여행,161,있,VX
전주 여행,161,는,ETM
전주 여행,161,김선용,NNP
전주 여행,161,변호사,NNG
전주 여행,161,입니다,VCP+EF
전주 여행,161,알아보,VV
전주 여행,161,는,ETM
전주 여행,161,것,NNB
전주 여행,161,이,JKS
전주 여행,161,어려우,VA
전주 여행,161,시,EP
전주 여행,161,다면,EC
전주 여행,161,인,NNG
전주 여행,161,스타,NNG
전주 여행,161,그램,NNG
전주 여행,161,에,JKB
전주 여행,161,라고,VCP+EC
전주 여행,161,검색,NNG
전주 여행,161,하,XSV
전주 여행,161,셔서,EP+EC
전주 여행,162,한옥마을,NNP
전주 여행,162,당일치기,NNG
전주 여행,162,질문,NNG
전주 여행,162,여수,NNP
전주 여행,162,제주도,NNP
전주 여행,162,맛집,NNG
전주 여행,162,전,NNG
전주 여행,162,주달,NNG
전주 여행,162,봉,NNG
전주 여행,162,이,JKS
전주 여행,162,달,NNG
전주 여행,162,봉,NNG
전주 여행,162,티비,NNG
전주 여행,162,코스,NNG
전주 여행,162,가,JKS
전주 여행,162,볼,VV+ETM
전주 여행,162,만,NNB
전주 여행,162,한,XSA+ETM
전주 여행,162,곳,NNG
전주 여행,162,여수,NNG
전주 여행,162,여수,NNG
전주 여행,162,가,JKS
전주 여행,162,볼,VV+ETM
전주 여행,162,만,NNB
전주 여행,162,한,XSA+ETM
전주 여행,162,곳,NNB
전주 여행,162,제주,NNP
전주 여행,162,도,JX
전주 여행,162,제주도,NNP
전주 여행,162,가,JKS
전주 여행,162,볼,VV+ETM
전주 여행,162,만,NNB
전주 여행,162,한,XSA+ETM
전주 여행,162,곳,NNG
전주 여행,162,전문,NNG
전주 여행,162,인,VCP+ETM
전주 여행,162,플,NNG
전주 여행,162,루,JKB
전주 여행,162,언서,NNG
전주 여행,162,전,NNG
전주 여행,162,주달,NNG
전주 여행,162,봉이,NNG
전주 여행,162,입니다,VCP+EC
전주 여행,162,1,SN
전주 여행,162,7000,SN
전주 여행,162,8000,SN
전주 여행,162,원,NNBC
전주 여행,162,2,SN
전주 여행,162,흐노,NNP
전주 여행,162,니,VCP+EC
전주 여행,162,마시,VV
전주 여행,162,랑게,EC
전주 여행,162,전망,NNG
전주 여행,162,달,VV
전주 여행,162,곰,EC
전주 여행,162,3,SN
전주 여행,163,혼자,NNG
전주 여행,163,2,SN
전주 여행,163,박,NNBC
전주 여행,163,3,SN
전주 여행,163,일,NNBC
전주 여행,163,아무래도,MAG
전주 여행,163,사람,NNG
전주 여행,163,이,JKS
전주 여행,163,많,VA
전주 여행,163,으면,EC
전주 여행,163,맛집,NNG
전주 여행,163,같,VA
전주 여행,163,은,ETM
전주 여행,163,곳,NNG
전주 여행,163,에서,JKB
전주 여행,163,혼자,MAG
전주 여행,163,못,MAG
전주 여행,163,먹,VV
전주 여행,163,을,ETM
전주 여행,163,것,NNB
전주 여행,163,같,VA
전주 여행,163,아서,EC
전주 여행,163,5,SN
전주 여행,163,월,NNBC
전주 여행,163,중순,NNG
전주 여행,163,은,JX
전주 여행,163,을,JKO
전주 여행,163,즐기,VV
전주 여행,163,기,ETN
전주 여행,163,좋,VA
전주 여행,163,은,ETM
전주 여행,163,계절,NNG
전주 여행,163,입니다,VCP+EF
전주 여행,163,하지만,MAJ
전주 여행,163,현재,NNG
전주 여행,163,는,JX
전주 여행,163,코로나,NNP
전주 여행,163,19,SN
전주 여행,163,로,JKB
전주 여행,163,인해,VV+EC
전주 여행,163,여행객,NNG
전주 여행,163,이,JKS
전주 여행,163,줄어들,VV
전주 여행,163,고,EC
전주 여행,163,있,VX
전주 여행,163,으므로,EC
전주 여행,163,사람,NNG
전주 여행,163,이,JKS
전주 여행,163,많,VA
전주 여행,163,지,EC
전주 여행,163,않,VX
전주 여행,163,을,ETM
전주 여행,163,것,NNB
전주 여행,163,으로,JKB
전주 여행,163,예상,NNG
전주 여행,163,됩니다,XSV+EF
전주 여행,163,전,NP+JX
전주 여행,163,주,VX
전주 여행,163,는,ETM
전주 여행,163,맛집,NNG
전주 여행,163,이,JKS
전주 여행,164,2,SN
전주 여행,164,박,NNBC
전주 여행,164,3,SN
전주 여행,164,일,NNBC
전주 여행,164,이번,NNG
전주 여행,164,주,NNG
전주 여행,164,토,NNG
전주 여행,164,월,NNG
전주 여행,164,2,SN
전주 여행,164,박,NNBC
전주 여행,164,3,SN
전주 여행,164,일,NNBC
전주 여행,164,여자,NNG
전주 여행,164,친구,NNG
전주 여행,164,와,JC
전주 여행,164,을,JKO
전주 여행,164,가,VV
전주 여행,164,는데,EC
전주 여행,164,경로,NNG
전주 여행,164,좀,MAG
전주 여행,164,알려,VV+EC
전주 여행,164,주,VX
전주 여행,164,세요,EP+EF
전주 여행,164,토요일,NNG
전주 여행,164,엔,JKB+JX
전주 여행,164,비,NNG
전주 여행,164,가,JKS
전주 여행,164,온다고,VV+EC
전주 여행,164,하,VV
전주 여행,164,는데,EC
전주 여행,164,실내,NNG
전주 여행,164,데이트,NNG
전주 여행,164,가능,NNG
전주 여행,164,한,XSA+ETM
전주 여행,164,곳,NNG
전주 여행,164,도,JX
전주 여행,164,알려,VV+EC
전주 여행,164,주,VX
전주 여행,164,시,EP
전주 여행,164,면,EC
전주 여행,164,감사,NNG
전주 여행,164,하,XSV
전주 여행,164,겠,EP
전주 여행,164,습니다,EF
전주 여행,164,숙소,NNG
전주 여행,164,는,JX
전주 여행,164,한옥,NNG
전주 여행,164,마을,NNG
전주 여행,164,근처,NNG
전주 여행,164,에,JKB
전주 여행,164,잡,VV
전주 여행,164,았,EP
전주 여행,164,습니다,EF
전주 여행,164,토,NNP
전주 여행,164,한옥마을,NNP
전주 여행,164,구경,NNG
전주 여행,164,후,NNG
전주 여행,165,고등학교,NNG
전주 여행,165,친구,NNG
전주 여행,165,들,XSN
전주 여행,165,과,JC
전주 여행,165,당일치기,NNG
전주 여행,165,지금,MAG
전주 여행,165,고등학교,NNG
전주 여행,165,3,SN
전주 여행,165,학년,NNG
전주 여행,165,친구,NNG
전주 여행,165,들,XSN
전주 여행,165,과,JKB
전주 여행,165,함께,MAG
전주 여행,165,4,SN
전주 여행,165,월,NNBC
전주 여행,165,달,NNG
전주 여행,165,에,JKB
전주 여행,165,을,JKO
전주 여행,165,당일,NNG
전주 여행,165,치,VV
전주 여행,165,기,ETN
전주 여행,165,로,JKB
전주 여행,165,갈,VV+ETM
전주 여행,165,예정,NNG
전주 여행,165,인데,VCP+EC
전주 여행,165,부모,NNG
전주 여행,165,님,XSN
전주 여행,165,께,JKB
전주 여행,165,뭐,NP
전주 여행,165,라고,VCP+EC
전주 여행,165,말씀,NNG
전주 여행,165,드리,VV
전주 여행,165,면,EC
전주 여행,165,허락,NNG
전주 여행,165,을,JKO
전주 여행,165,받,VV
전주 여행,165,을,ETM
전주 여행,165,수,NNB
전주 여행,165,있,VV
전주 여행,165,을까요,EC
전주 여행,165,고등학교,NNG
전주 여행,165,시절,NNG
전주 여행,165,친구,NNG
전주 여행,165,들,XSN
전주 여행,165,과,JKB
전주 여행,165,의,JKG
전주 여행,165,소중,XR
전주 여행,165,한,XSA+ETM
전주 여행,165,추억,NNG
전주 여행,165,을,JKO
전주 여행,165,만들,VV
전주 여행,165,기,ETN
전주 여행,165,위해,VV+EC
전주 여행,165,을,JKO
전주 여행,165,다녀오,VV
전주 여행,165,기,ETN
전주 여행,165,로,JKB
전주 여행,165,했,VV+EP
전주 여행,165,습니다,EF
전주 여행,165,는,JX
전주 여행,166,갈만,NNG
전주 여행,166,한,XSA+ETM
전주 여행,166,곳,NNG
전주 여행,166,(,SSO
전주 여행,166,숙소,NNG
전주 여행,166,/,SC
전주 여행,166,한옥마을,NNP
전주 여행,166,게스트,NNP
전주 여행,166,하우스,NNP
전주 여행,166,),SSC
전주 여행,166,안녕,NNG
전주 여행,166,하,XSV
전주 여행,166,세요,EP+EF
전주 여행,166,가족,NNG
전주 여행,166,들,XSN
전주 여행,166,과,JKB
전주 여행,166,함께,MAG
전주 여행,166,을,JKO
전주 여행,166,가,VV
전주 여행,166,려고,EC
전주 여행,166,합니다,VX+EF
전주 여행,166,한옥마을,NNP
전주 여행,166,로,JKB
전주 여행,166,유명,XR
전주 여행,166,한,XSA+ETM
전주 여행,166,을,JKO
전주 여행,166,꼭,MAG
전주 여행,166,한번,MAG
전주 여행,166,해,VV+EC
전주 여행,166,보,VX
전주 여행,166,고,EC
전주 여행,166,싶,VX
전주 여행,166,어,EC
전주 여행,166,했었,VX+EP
전주 여행,166,는데,EC
전주 여행,166,이번,NNG
전주 여행,166,을,JKO
전주 여행,166,기회,NNG
전주 여행,166,로,JKB
전주 여행,166,꼭,MAG
전주 여행,166,다녀와,VV+EC
전주 여행,166,보,VX
전주 여행,166,려구요,EC
전주 여행,166,전라도,NNP
전주 여행,166,음식,NNG
전주 여행,166,이,JKS
전주 여행,166,맛있,VA
전주 여행,166,다고,EC
전주 여행,166,에,JKB
전주 여행,166,가,VV
전주 여행,166,면,EC
전주 여행,166,전라도,NNP
전주 여행,166,의,JKG
전주 여행,166,대표,NNG
전주 여행,166,음식,NNG
전주 여행,166,도,JX
전주 여행,166,먹,VV
전주 여행,166,어,EC
전주 여행,166,볼,VX+ETM
전주 여행,166,뿐,NNB
전주 여행,166,만,JX
전주 여행,166,아니,VCN
전주 여행,166,라,EC
전주 여행,166,맛집,NNG
전주 여행,166,도,JX
전주 여행,167,갈,VV+ETM
전주 여행,167,껀,NNB+JX
전주 여행,167,데,NNB
전주 여행,167,월요일,NNG
전주 여행,167,휴무,NNG
전주 여행,167,가,JKS
전주 여행,167,많,VA
전주 여행,167,나요,EF
전주 여행,167,?,SF
전주 여행,167,맛집,NNG
전주 여행,167,국내,NNG
전주 여행,167,전,NNG
전주 여행,167,주달,NNG
전주 여행,167,봉,NNG
전주 여행,167,이,JKS
전주 여행,167,달,NNG
전주 여행,167,봉,NNG
전주 여행,167,티비,NNG
전주 여행,167,코스,NNG
전주 여행,167,가,JKS
전주 여행,167,볼,VV+ETM
전주 여행,167,만,NNB
전주 여행,167,한,XSA+ETM
전주 여행,167,곳,NNG
전주 여행,167,여수,NNG
전주 여행,167,여수,NNG
전주 여행,167,가,JKS
전주 여행,167,볼,VV+ETM
전주 여행,167,만,NNB
전주 여행,167,한,XSA+ETM
전주 여행,167,곳,NNB
전주 여행,167,제주,NNP
전주 여행,167,도,JX
전주 여행,167,제주도,NNP
전주 여행,167,가,JKS
전주 여행,167,볼,VV+ETM
전주 여행,167,만,NNB
전주 여행,167,한,XSA+ETM
전주 여행,167,곳,NNG
전주 여행,167,전문,NNG
전주 여행,167,인,VCP+ETM
전주 여행,167,플,NNG
전주 여행,167,루,JKB
전주 여행,167,언서,NNG
전주 여행,167,전,NNG
전주 여행,167,주달,NNG
전주 여행,167,봉이,NNG
전주 여행,167,입니다,VCP+EF
전주 여행,167,걱정,NNG
전주 여행,167,안,MAG
전주 여행,167,하,VV
전주 여행,167,셔도,EP+EC
전주 여행,167,되,VV
전주 여행,167,셔요,EC
전주 여행,167,대부분,NNG
전주 여행,167,오픈,NNG
전주 여행,167,합니다,XSV+EC
전주 여행,168,볼거리,NNG
전주 여행,168,이번,NNG
전주 여행,168,주,NNG
전주 여행,168,가,VV
전주 여행,168,는,ETM
전주 여행,168,데,NNB
전주 여행,168,볼,VV+ETM
전주 여행,168,거리,NNG
전주 여행,168,맛집,NNG
전주 여행,168,등,NNB
전주 여행,168,알려,VV+EC
전주 여행,168,주,VX
전주 여행,168,세요,EP+EF
전주 여행,168,전,MM
전주 여행,168,주,NNG
전주 여행,168,에서,JKB
전주 여행,168,가,VV
전주 여행,168,볼,EC+VX+ETM
전주 여행,168,만,NNB
전주 여행,168,한,XSA+ETM
전주 여행,168,곳,NNG
전주 여행,168,들,XSN
전주 여행,168,추천,NNG
전주 여행,168,해,XSV+EC
전주 여행,168,드리,VX
전주 여행,168,겠,EP
전주 여행,168,습니다,EF
전주 여행,168,한옥마을,NNP
전주 여행,168,동물원,NNP
전주 여행,168,한국도로공사,NNP
전주 여행,168,수목원,NNG
전주 여행,168,덕진,NNP
전주 여행,168,공원,NNG
전주 여행,168,난장,NNG
전주 여행,169,가,VV
전주 여행,169,려는데,EC
전주 여행,169,.,SF
전주 여행,169,.,SY
전주 여행,169,한옥,NNG
전주 여행,169,마을,NNG
전주 여행,169,근처,NNG
전주 여행,169,에서,JKB
전주 여행,169,숙박,NNG
전주 여행,169,하,XSV
전주 여행,169,며,EC
전주 여행,169,한다면,XSV+EC
전주 여행,169,어디,NP
전주 여행,169,어디,NP
전주 여행,169,가,VV
전주 여행,169,고,EC
전주 여행,169,어떤,MM
전주 여행,169,맛집,NNG
전주 여행,169,이,JKS
전주 여행,169,좋,VA
전주 여행,169,은지,EC
전주 여행,169,버스,NNG
전주 여행,169,나,JC
전주 여행,169,택시,NNG
전주 여행,169,타,VV
전주 여행,169,고,EC
전주 여행,169,조금,MAG
전주 여행,169,만,JX
전주 여행,169,나가,VV+EC
전주 여행,169,도,JX
전주 여행,169,되,VV
전주 여행,169,는,ETM
전주 여행,169,가,VV
전주 여행,169,볼,EC+VX+ETM
전주 여행,169,만,NNB
전주 여행,169,한,XSA+ETM
전주 여행,169,곳,NNG
전주 여행,169,이,JKS
전주 여행,169,어딘지,NP+VCP+EC
전주 여행,169,등등,NNB
전주 여행,169,추천,NNG
전주 여행,169,해,XSV+EC
전주 여행,169,주,VX
전주 여행,169,세요,EP+EF
전주 여행,169,2,SN
전주 여행,169,그,MM
전주 여행,169,외,NNB
전주 여행,169,에,JKB
전주 여행,169,다른,MM
전주 여행,169,곳,NNB
전주 여행,169,어디,NP
전주 여행,170,뚜벅,MAG
전주 여행,170,이,MM
전주 여행,170,대중교통,NNG
전주 여행,170,1,SN
전주 여행,170,박,NNBC
전주 여행,170,2,SN
전주 여행,170,일,NNBC
전주 여행,170,코스,NNG
전주 여행,170,어떻게,MAG
전주 여행,170,짜,VV
전주 여행,170,면,EC
전주 여행,170,.,SF
전주 여행,170,..,SY
전주 여행,170,질문,NNG
전주 여행,170,하,XSV
전주 여행,170,신,EP+ETM
전주 여행,170,코스,NNG
전주 여행,170,관련,NNG
전주 여행,170,답변,NNG
전주 여행,170,드리,VV
전주 여행,170,겠,EP
전주 여행,170,습니다,EF
전주 여행,170,전,MM
전주 여행,170,주로,NNG
전주 여행,170,의,JKG
전주 여행,170,커플,NNG
전주 여행,170,을,JKO
전주 여행,170,계획,NNG
전주 여행,170,중,NNB
전주 여행,170,이,VCP
전주 여행,170,시,EP
전주 여행,170,군요,EF
전주 여행,170,의,JKG
전주 여행,170,추천,NNG
전주 여행,170,명소,NNG
전주 여행,170,와,JC
전주 여행,170,맛집,NNG
전주 여행,170,들,XSN
전주 여행,170,을,JKO
전주 여행,170,포함,NNG
전주 여행,170,해,XSV+EC
전주 여행,170,여다,VV+EC
전주 여행,170,에서,JKB
전주 여행,170,맞춤,NNG
전주 여행,170,형,XSN
전주 여행,170,1,SN
전주 여행,170,박,NNBC
전주 여행,170,2,SN
전주 여행,170,일,NNBC
전주 여행,170,일정,NNG
전주 여행,170,을,JKO
전주 여행,170,준비,NNG
전주 여행,170,했,XSV+EP
전주 여행,170,어요,EF
전주 여행,170,아래,NNG
전주 여행,170,첨부,NNG
전주 여행,170,된,XSV+ETM
전주 여행,170,일정,NNG
전주 여행,170,을,JKO
전주 여행,170,확인,NNG
전주 여행,170,해,XSV+EC
전주 여행,170,보,VX
전주 여행,170,시,EP
전주 여행,170,고,EC
전주 여행,170,즐거운,VA+ETM
전주 여행,171,코스,NNG
전주 여행,171,및,MAJ
전주 여행,171,일정,NNG
전주 여행,171,추천,NNG
전주 여행,171,부탁,NNG
전주 여행,171,드려요,VV+EC
전주 여행,171,(,SSO
전주 여행,171,토요일,NNG
전주 여행,171,하루,NNG
전주 여행,171,),SSC
전주 여행,171,일정,NNG
전주 여행,171,이,JKS
